,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,コース１,コース１.1,コース１.2,コース１.3,コース2,コース2.1,コース2.2,コース2.3,Par,Yards,CourseRating,SlopeRating
886,7181,7181,京阪カントリー倶楽部,曽束,ベント,フロント1,2019.12.09,大石,ベント,フロント1,2019.12.09,72,5978,74.3,131
887,7182,7182,京阪カントリー倶楽部,曽束,ベント,レディース,2019.12.09,大石,ベント,レディース,2019.12.09,72,5355,70.8,127
888,7183,7183,京阪カントリー倶楽部,宇治,ベント,レギュラー,2019.12.09,曽束,ベント,レギュラー,2019.12.09,72,6397,76.3,135
889,7184,7184,京阪カントリー倶楽部,宇治,ベント,フロント1,2019.12.09,曽束,ベント,フロント1,2019.12.09,72,5956,73.4,128
890,7185,7185,京阪カントリー倶楽部,宇治,ベント,レディース,2019.12.09,曽束,ベント,レディース,2019.12.09,72,5299,70.2,121
891,8160,8160,奈良万葉カンツリー倶楽部,OUT,コーライ,フロント1,1997.03.20,IN,コーライ,フロント1,1997.03.20,72,5938,73.5,130
896,2032,2032,都賀カンツリー倶楽部,西,右グリーン,フロント2,2020.06.23,北,右グリーン,フロント2,2020.06.23,72,5023,68.9,119
897,2033,2033,都賀カンツリー倶楽部,西,左グリーン,バック,2020.06.23,北,左グリーン,バック,2020.06.23,72,6902,79.4,139
898,2034,2034,都賀カンツリー倶楽部,西,左グリーン,レギュラー,2020.06.23,北,左グリーン,レギュラー,2020.06.23,72,6549,77.6,136
899,2035,2035,都賀カンツリー倶楽部,西,左グリーン,フロント1,2020.06.23,北,左グリーン,フロント1,2020.06.23,72,6110,74.6,131
900,2036,2036,都賀カンツリー倶楽部,西,左グリーン,フロント2,2020.06.23,北,左グリーン,フロント2,2020.06.23,72,4954,68.5,119
901,2037,2037,都賀カンツリー倶楽部,北,右グリーン,バック,2020.06.23,東,右グリーン,バック,2020.06.23,72,6475,77.2,137
902,2038,2038,都賀カンツリー倶楽部,北,右グリーン,レギュラー,2020.06.23,東,右グリーン,レギュラー,2020.06.23,72,6251,76.2,136
903,2039,2039,都賀カンツリー倶楽部,北,右グリーン,フロント1,2020.06.23,東,右グリーン,フロント1,2020.06.23,72,5900,73.8,131
904,2040,2040,都賀カンツリー倶楽部,北,右グリーン,フロント2,2020.06.23,東,右グリーン,フロント2,2020.06.23,72,4911,68.7,120
905,2041,2041,都賀カンツリー倶楽部,北,左グリーン,バック,2020.06.23,東,左グリーン,バック,2020.06.23,72,6483,77.4,137
906,2042,2042,都賀カンツリー倶楽部,北,左グリーン,レギュラー,2020.06.23,東,左グリーン,レギュラー,2020.06.23,72,6256,76.3,136
907,2043,2043,都賀カンツリー倶楽部,北,左グリーン,フロント1,2020.06.23,東,左グリーン,フロント1,2020.06.23,72,5905,73.8,131
908,2044,2044,都賀カンツリー倶楽部,北,左グリーン,フロント2,2020.06.23,東,左グリーン,フロント2,2020.06.23,72,4906,68.6,121
909,2045,2045,都賀カンツリー倶楽部,東,右グリーン,バック,2020.06.23,西,右グリーン,バック,2020.06.23,72,6357,76.7,135
910,2046,2046,都賀カンツリー倶楽部,東,右グリーン,レギュラー,2020.06.23,西,右グリーン,レギュラー,2020.06.23,72,6123,75.4,133
911,2047,2047,都賀カンツリー倶楽部,東,右グリーン,フロント1,2020.06.23,西,右グリーン,フロント1,2020.06.23,72,5679,72.7,127
912,2048,2048,都賀カンツリー倶楽部,東,右グリーン,フロント2,2020.06.23,西,右グリーン,フロント2,2020.06.23,72,4876,68.2,118
913,2049,2049,都賀カンツリー倶楽部,東,左グリーン,バック,2020.06.23,西,左グリーン,バック,2020.06.23,72,6441,77.2,135
914,2050,2050,都賀カンツリー倶楽部,東,左グリーン,レギュラー,2020.06.23,西,左グリーン,レギュラー,2020.06.23,72,6207,75.7,133
915,2051,2051,都賀カンツリー倶楽部,東,左グリーン,フロント1,2020.06.23,西,左グリーン,フロント1,2020.06.23,72,5763,73.0,128
916,2052,2052,都賀カンツリー倶楽部,東,左グリーン,フロント2,2020.06.23,西,左グリーン,フロント2,2020.06.23,72,4960,68.3,119
917,3149,3149,一の宮カントリー倶楽部,東OUT,ベント,バック,2015.07.17,東IN,ベント,バック,2015.07.17,72,6586,78.9,137
918,3150,3150,一の宮カントリー倶楽部,東OUT,ベント,レギュラー,2015.07.17,東IN,ベント,レギュラー,2015.07.17,72,6331,77.4,134
919,3151,3151,一の宮カントリー倶楽部,東OUT,ベント,フロント,2015.07.17,東IN,ベント,フロント,2015.07.17,72,6046,75.5,132
920,3152,3152,一の宮カントリー倶楽部,東OUT,ベント,レディース,2015.07.17,東IN,ベント,レディース,2015.07.17,72,5409,72.0,125
921,3153,3153,一の宮カントリー倶楽部,東OUT,コーライ,バック,2015.07.17,東IN,コーライ,バック,2015.07.17,72,6716,79.5,139
922,3154,3154,一の宮カントリー倶楽部,東OUT,コーライ,レギュラー,2015.07.17,東IN,コーライ,レギュラー,2015.07.17,72,6447,77.9,135
923,3155,3155,一の宮カントリー倶楽部,東OUT,コーライ,フロント,2015.07.17,東IN,コーライ,フロント,2015.07.17,72,6174,76.2,133
924,3156,3156,一の宮カントリー倶楽部,東OUT,コーライ,レディース,2015.07.17,東IN,コーライ,レディース,2015.07.17,72,5532,72.5,126
925,3157,3157,一の宮カントリー倶楽部,西OUT,ベント,バック,2015.07.17,西IN,ベント,バック,2015.07.17,72,6717,79.0,136
926,3158,3158,一の宮カントリー倶楽部,西OUT,ベント,レギュラー,2015.07.17,西IN,ベント,レギュラー,2015.07.17,72,6341,76.9,131
927,3159,3159,一の宮カントリー倶楽部,西OUT,ベント,フロント,2015.07.17,西IN,ベント,フロント,2015.07.17,72,6021,74.9,128
928,3160,3160,一の宮カントリー倶楽部,西OUT,ベント,レディース,2015.07.17,西IN,ベント,レディース,2015.07.17,72,5255,70.5,120
929,3161,3161,一の宮カントリー倶楽部,西OUT,コーライ,バック,2015.07.17,西IN,コーライ,バック,2015.07.17,72,6750,79.3,137
930,3162,3162,一の宮カントリー倶楽部,西OUT,コーライ,レギュラー,2015.07.17,西IN,コーライ,レギュラー,2015.07.17,72,6377,77.3,133
931,3163,3163,一の宮カントリー倶楽部,西OUT,コーライ,フロント,2015.07.17,西IN,コーライ,フロント,2015.07.17,72,6057,75.4,129
968,1691,1691,鹿沼カントリー倶楽部,北OUT,Bグリーン,フロント1,2010.08.30,北イン,Bグリーン,フロント1,2010.08.30,72,5691,71.5,124
969,1692,1692,鹿沼カントリー倶楽部,北OUT,Bグリーン,フロント2,2010.08.30,北イン,Bグリーン,フロント2,2010.08.30,72,5015,68.4,116
970,10485,10485,大分富士見カントリー倶楽部,OUT,ベント,バック,2017.03.23,IN,ベント,バック,2017.03.23,72,6780,78.8,144
971,10486,10486,大分富士見カントリー倶楽部,OUT,ベント,レギュラー,2017.03.23,IN,ベント,レギュラー,2017.03.23,72,6420,76.8,140
972,10487,10487,大分富士見カントリー倶楽部,OUT,ベント,フロント1,2017.03.23,IN,ベント,フロント1,2017.03.23,72,5826,73.6,134
973,10488,10488,大分富士見カントリー倶楽部,OUT,ベント,レディース1,2017.03.23,IN,ベント,レディース1,2017.03.23,72,5431,71.1,128
974,7792,7792,相生カントリー倶楽部,OUT,コーライ,レギュラー,1981.12.11,IN,コーライ,レギュラー,1981.12.11,72,5750,71.9,126
975,7793,7793,相生カントリー倶楽部,OUT,コーライ,フロント1,1981.12.11,IN,コーライ,フロント1,1981.12.11,72,5014,68.4,116
976,8925,8925,宮島志和カンツリー倶楽部,OUT,コーライ,バック,2013.12.26,IN,コーライ,バック,2013.12.26,72,6510,78.2,138
977,8926,8926,宮島志和カンツリー倶楽部,OUT,コーライ,レギュラー,2013.12.26,IN,コーライ,レギュラー,2013.12.26,72,6174,76.5,134
978,8927,8927,宮島志和カンツリー倶楽部,OUT,コーライ,フロント,2013.12.26,IN,コーライ,フロント,2013.12.26,72,5893,74.9,131
979,8928,8928,宮島志和カンツリー倶楽部,OUT,コーライ,レディース,2013.12.26,IN,コーライ,レディース,2013.12.26,72,5520,72.6,128
980,7121,7121,朝日野カントリー倶楽部,OUT,ベント,レギュラー,2014.03.04,IN,ベント,レギュラー,2014.03.04,72,6460,77.3,137
981,7122,7122,朝日野カントリー倶楽部,OUT,ベント,フロント,2014.03.04,IN,ベント,フロント,2014.03.04,72,6000,74.7,130
982,7123,7123,朝日野カントリー倶楽部,OUT,ベント,ゴールド,2014.03.04,IN,ベント,ゴールド,2014.03.04,72,5700,73.0,126
983,7124,7124,朝日野カントリー倶楽部,OUT,ベント,レディース,2014.03.04,IN,ベント,レディース,2014.03.04,72,5040,69.3,117
989,7401,7401,宇治田原カントリー倶楽部,嘉納,ベント,レディース1,2010.08.04,大杉,ベント,レディース1,2010.08.04,72,5546,73.2,130
990,7402,7402,宇治田原カントリー倶楽部,大杉,ベント,フロント1,2010.08.04,大福,ベント,フロント1,2010.08.04,72,6224,76.6,139
991,7403,7403,宇治田原カントリー倶楽部,大杉,ベント,レディース1,2010.08.04,大福,ベント,レディース1,2010.08.04,72,5453,72.3,130
992,7404,7404,宇治田原カントリー倶楽部,大福,ベント,フロント1,2010.08.04,嘉納,ベント,フロント1,2010.08.04,72,6112,76.0,137
993,7405,7405,宇治田原カントリー倶楽部,大福,ベント,レディース1,2010.08.04,嘉納,ベント,レディース1,2010.08.04,72,5225,71.1,126
994,9668,9668,小郡カンツリー倶楽部,西,コーライ,バック,2012.12.18,東,コーライ,バック,2012.12.18,72,6775,78.6,135
995,9669,9669,小郡カンツリー倶楽部,西,コーライ,レギュラー,2012.12.18,東,コーライ,レギュラー,2012.12.18,72,6410,76.6,131
996,9670,9670,小郡カンツリー倶楽部,西,コーライ,フロント,2012.12.18,東,コーライ,フロント,2012.12.18,72,5880,73.7,124
997,9671,9671,小郡カンツリー倶楽部,西,コーライ,レディース,2012.12.18,東,コーライ,レディース,2012.12.18,72,4685,66.0,114
998,9672,9672,小郡カンツリー倶楽部,西,コーライ,バック,2012.12.18,南,コーライ,バック,2012.12.18,72,6745,78.4,136
999,9673,9673,小郡カンツリー倶楽部,西,コーライ,レギュラー,2012.12.18,南,コーライ,レギュラー,2012.12.18,72,6465,76.9,132
1000,9674,9674,小郡カンツリー倶楽部,西,コーライ,フロント,2012.12.18,南,コーライ,フロント,2012.12.18,72,5965,74.1,126
1001,9675,9675,小郡カンツリー倶楽部,西,コーライ,レディース,2012.12.18,南,コーライ,レディース,2012.12.18,72,4740,66.3,116
1002,9676,9676,小郡カンツリー倶楽部,東,コーライ,バック,2012.12.18,南,コーライ,バック,2012.12.18,72,6770,78.6,134
1003,9677,9677,小郡カンツリー倶楽部,東,コーライ,レギュラー,2012.12.18,南,コーライ,レギュラー,2012.12.18,72,6455,76.9,131
1004,9678,9678,小郡カンツリー倶楽部,東,コーライ,フロント,2012.12.18,南,コーライ,フロント,2012.12.18,72,6005,74.4,125
1005,9679,9679,小郡カンツリー倶楽部,東,コーライ,レディース,2012.12.18,南,コーライ,レディース,2012.12.18,72,4695,66.1,113
1006,2897,2897,高根カントリー倶楽部,西,Aグリーン,BT1,2017.04.04,南,Aグリーン,BT1,2017.04.04,72,6818,79.5,140
1007,2898,2898,高根カントリー倶楽部,西,Aグリーン,BT2,2017.04.04,南,Aグリーン,BT2,2017.04.04,72,6516,77.8,137
1008,2899,2899,高根カントリー倶楽部,西,Aグリーン,RT,2017.04.04,南,Aグリーン,RT,2017.04.04,72,6163,76.0,133
1009,2900,2900,高根カントリー倶楽部,西,Aグリーン,FT1,2017.04.04,南,Aグリーン,FT1,2017.04.04,72,5753,73.8,128
1010,2901,2901,高根カントリー倶楽部,西,Aグリーン,FT2,2017.04.04,南,Aグリーン,FT2,2017.04.04,72,5399,71.9,124
1011,2902,2902,高根カントリー倶楽部,西,Aグリーン,FT3,2017.04.04,南,Aグリーン,FT3,2017.04.04,72,5142,70.5,121
1012,2903,2903,高根カントリー倶楽部,西,Bグリーン,BT1,2017.04.04,南,Bグリーン,BT1,2017.04.04,72,6674,78.9,139
1013,2904,2904,高根カントリー倶楽部,西,Bグリーン,BT2,2017.04.04,南,Bグリーン,BT2,2017.04.04,72,6372,77.2,136
1014,2905,2905,高根カントリー倶楽部,西,Bグリーン,RT,2017.04.04,南,Bグリーン,RT,2017.04.04,72,6008,75.3,131
1015,2906,2906,高根カントリー倶楽部,西,Bグリーン,FT1,2017.04.04,南,Bグリーン,FT1,2017.04.04,72,5600,73.0,127
1016,2907,2907,高根カントリー倶楽部,西,Bグリーン,FT2,2017.04.04,南,Bグリーン,FT2,2017.04.04,72,5240,71.0,123
1017,2908,2908,高根カントリー倶楽部,西,Bグリーン,FT3,2017.04.04,南,Bグリーン,FT3,2017.04.04,72,4998,69.7,120
1018,2909,2909,高根カントリー倶楽部,南,Aグリーン,BT1,2017.04.04,東,Aグリーン,BT1,2017.04.04,72,6684,79.1,142
1019,2910,2910,高根カントリー倶楽部,南,Aグリーン,BT2,2017.04.04,東,Aグリーン,BT2,2017.04.04,72,6455,77.8,140
1020,2911,2911,高根カントリー倶楽部,南,Aグリーン,RT,2017.04.04,東,Aグリーン,RT,2017.04.04,72,6139,76.2,136
1021,2912,2912,高根カントリー倶楽部,南,Aグリーン,FT1,2017.04.04,東,Aグリーン,FT1,2017.04.04,72,5778,74.4,132
1022,2913,2913,高根カントリー倶楽部,南,Aグリーン,FT2,2017.04.04,東,Aグリーン,FT2,2017.04.04,72,5413,72.3,128
1023,2914,2914,高根カントリー倶楽部,南,Aグリーン,FT3,2017.04.04,東,Aグリーン,FT3,2017.04.04,72,5155,70.9,124
1024,2915,2915,高根カントリー倶楽部,南,Bグリーン,BT1,2017.04.04,東,Bグリーン,BT1,2017.04.04,72,6514,78.2,141
1025,2916,2916,高根カントリー倶楽部,南,Bグリーン,BT2,2017.04.04,東,Bグリーン,BT2,2017.04.04,72,6251,76.8,138
1026,2917,2917,高根カントリー倶楽部,南,Bグリーン,RT,2017.04.04,東,Bグリーン,RT,2017.04.04,72,5957,75.2,135
1027,2918,2918,高根カントリー倶楽部,南,Bグリーン,FT1,2017.04.04,東,Bグリーン,FT1,2017.04.04,72,5656,73.5,131
1028,2919,2919,高根カントリー倶楽部,南,Bグリーン,FT2,2017.04.04,東,Bグリーン,FT2,2017.04.04,72,5313,71.6,128
1029,2920,2920,高根カントリー倶楽部,南,Bグリーン,FT3,2017.04.04,東,Bグリーン,FT3,2017.04.04,72,5055,70.2,124
1030,2921,2921,高根カントリー倶楽部,東,Aグリーン,BT1,2017.04.04,西,Aグリーン,BT1,2017.04.04,72,6700,79.2,140
1031,2922,2922,高根カントリー倶楽部,東,Aグリーン,BT2,2017.04.04,西,Aグリーン,BT2,2017.04.04,72,6467,78.0,138
1032,2923,2923,高根カントリー倶楽部,東,Aグリーン,RT,2017.04.04,西,Aグリーン,RT,2017.04.04,72,6136,76.2,134
1033,2924,2924,高根カントリー倶楽部,東,Aグリーン,FT1,2017.04.04,西,Aグリーン,FT1,2017.04.04,72,5713,74.0,130
1034,2925,2925,高根カントリー倶楽部,東,Aグリーン,FT2,2017.04.04,西,Aグリーン,FT2,2017.04.04,72,5454,72.6,126
1035,2926,2926,高根カントリー倶楽部,東,Aグリーン,FT3,2017.04.04,西,Aグリーン,FT3,2017.04.04,72,5235,71.4,124
1036,2927,2927,高根カントリー倶楽部,東,Bグリーン,BT1,2017.04.04,西,Bグリーン,BT1,2017.04.04,72,6508,78.3,140
1037,2928,2928,高根カントリー倶楽部,東,Bグリーン,BT2,2017.04.04,西,Bグリーン,BT2,2017.04.04,72,6241,76.8,137
1038,2929,2929,高根カントリー倶楽部,東,Bグリーン,RT,2017.04.04,西,Bグリーン,RT,2017.04.04,72,5921,75.1,134
1039,2930,2930,高根カントリー倶楽部,東,Bグリーン,FT1,2017.04.04,西,Bグリーン,FT1,2017.04.04,72,5560,73.1,129
1040,2931,2931,高根カントリー倶楽部,東,Bグリーン,FT2,2017.04.04,西,Bグリーン,FT2,2017.04.04,72,5317,71.8,127
1041,2932,2932,高根カントリー倶楽部,東,Bグリーン,FT3,2017.04.04,西,Bグリーン,FT3,2017.04.04,72,5113,70.7,124
1042,5076,5076,中央都留カントリー倶楽部,OUT,AG,バック,2018.08.31,IN,AG,バック,2018.08.31,72,6371,76.2,137
1043,5077,5077,中央都留カントリー倶楽部,OUT,AG,レギュラー,2018.08.31,IN,AG,レギュラー,2018.08.31,72,5968,74.1,132
1044,5078,5078,中央都留カントリー倶楽部,OUT,AG,レディース,2018.08.31,IN,AG,レディース,2018.08.31,72,5145,69.7,123
1045,5079,5079,中央都留カントリー倶楽部,OUT,BG,バック,2018.08.31,IN,BG,バック,2018.08.31,72,5905,73.6,128
1046,5080,5080,中央都留カントリー倶楽部,OUT,BG,レギュラー,2018.08.31,IN,BG,レギュラー,2018.08.31,72,5499,71.4,124
1047,5081,5081,中央都留カントリー倶楽部,OUT,BG,レディース,2018.08.31,IN,BG,レディース,2018.08.31,72,4679,67.1,115
1048,4766,4766,那谷寺カントリー倶楽部,東,ベント,バック,2012.10.05,中,ベント,バック,2012.10.05,72,6458,78.1,135
1049,4767,4767,那谷寺カントリー倶楽部,東,ベント,レギュラー,2012.10.05,中,ベント,レギュラー,2012.10.05,72,5963,75.1,128
1050,4768,4768,那谷寺カントリー倶楽部,東,ベント,フロント,2012.10.05,中,ベント,フロント,2012.10.05,72,5875,74.7,128
1051,4769,4769,那谷寺カントリー倶楽部,東,ベント,レディス,2012.10.05,中,ベント,レディス,2012.10.05,72,5005,69.6,123
1052,7027,7027,名張サウスカントリー倶楽部,OUT,ベント,バック,2006.03.02,IN,ベント,バック,2006.03.02,72,6870,77.5,140
1053,7028,7028,名張サウスカントリー倶楽部,OUT,ベント,レギュラー,2006.03.02,IN,ベント,レギュラー,2006.03.02,72,6576,76.1,137
1054,7029,7029,名張サウスカントリー倶楽部,OUT,ベント,フロント,2006.03.02,IN,ベント,フロント,2006.03.02,72,6089,73.5,130
1055,7030,7030,名張サウスカントリー倶楽部,OUT,ベント,レディス,2006.03.02,IN,ベント,レディス,2006.03.02,72,5277,69.4,119
1056,7380,7380,名神栗東カントリー倶楽部,OUT,ベントA,レギュラー,2006.10.03,IN,ベントA,レギュラー,2006.10.03,72,6698,77.7,141
1057,7381,7381,名神栗東カントリー倶楽部,OUT,ベントA,フロント1,2006.10.03,IN,ベントA,フロント1,2006.10.03,72,6270,75.4,134
1058,7382,7382,名神栗東カントリー倶楽部,OUT,ベントA,フロント2,2006.10.03,IN,ベントA,フロント2,2006.10.03,72,5530,71.5,124
1059,7383,7383,名神栗東カントリー倶楽部,OUT,ベントB,レギュラー,2006.10.03,IN,ベントB,レギュラー,2006.10.03,72,6313,75.6,135
1060,7384,7384,名神栗東カントリー倶楽部,OUT,ベントB,フロント1,2006.10.03,IN,ベントB,フロント1,2006.10.03,72,5900,73.5,130
1061,7385,7385,名神栗東カントリー倶楽部,OUT,ベントB,フロント2,2006.10.03,IN,ベントB,フロント2,2006.10.03,72,5269,70.1,120
1062,101,101,小樽カントリー倶楽部,新OUT,ベント,チャンピオン,2017.10.27,新イン,ベント(右),チャンピオン,2017.10.27,72,7467,83.4,153
1063,102,102,小樽カントリー倶楽部,新OUT,ベント,バック,2017.10.27,新イン,ベント(右),バック,2017.10.27,72,6946,80.4,147
1064,103,103,小樽カントリー倶楽部,新OUT,ベント,レギュラー,2017.10.27,新イン,ベント(右),レギュラー,2017.10.27,72,6526,78.1,142
1065,104,104,小樽カントリー倶楽部,新OUT,ベント,フロント,2017.10.27,新イン,ベント(右),フロント,2017.10.27,72,6174,76.2,138
1066,105,105,小樽カントリー倶楽部,新OUT,ベント,チャンピオン,2017.10.27,新イン,ベント(左),チャンピオン,2017.10.27,72,7427,83.2,153
1067,106,106,小樽カントリー倶楽部,新OUT,ベント,バック,2017.10.27,新イン,ベント(左),バック,2017.10.27,72,6908,80.3,147
1068,107,107,小樽カントリー倶楽部,新OUT,ベント,レギュラー,2017.10.27,新イン,ベント(左),レギュラー,2017.10.27,72,6487,77.9,142
1069,108,108,小樽カントリー倶楽部,新OUT,ベント,フロント,2017.10.27,新イン,ベント(左),フロント,2017.10.27,72,6135,76.0,138
1070,109,109,小樽カントリー倶楽部,旧OUT,ベント,レギュラー,2021.05.07,旧イン,ベント,レギュラー,2021.05.07,72,6232,76.6,138
1071,8491,8491,倉敷カントリー倶楽部,OUT,ベント,フルバック,2019.06.20,IN,ベント,フルバック,2019.06.20,72,6763,79.5,143
1072,8492,8492,倉敷カントリー倶楽部,OUT,ベント,バック,2019.06.20,IN,ベント,バック,2019.06.20,72,6419,77.7,139
1073,8493,8493,倉敷カントリー倶楽部,OUT,ベント,レギュラー,2019.06.20,IN,ベント,レギュラー,2019.06.20,72,6128,76.1,136
1074,8494,8494,倉敷カントリー倶楽部,OUT,ベント,フロント,2019.06.20,IN,ベント,フロント,2019.06.20,72,5227,71.3,124
1075,8495,8495,倉敷カントリー倶楽部,OUT,ベント,レディース,2019.06.20,IN,ベント,レディース,2019.06.20,72,4871,68.8,118
1076,5647,5647,笹平カントリー倶楽部,OUT,ベント,フルバック,2013.06.25,IN,ベント,フルバック,2013.06.25,72,6805,79.6,146
1077,5648,5648,笹平カントリー倶楽部,OUT,ベント,バック,2013.06.25,IN,ベント,バック,2013.06.25,72,6383,77.6,143
1078,5649,5649,笹平カントリー倶楽部,OUT,ベント,レギュラー,2013.06.25,IN,ベント,レギュラー,2013.06.25,72,6056,75.4,138
1079,5650,5650,笹平カントリー倶楽部,OUT,ベント,レディス,2013.06.25,IN,ベント,レディス,2013.06.25,72,5680,73.2,133
1080,7128,7128,近江カントリー倶楽部,OUT,ベント,レギュラー,2017.03.30,IN,ベント,レギュラー,2017.03.30,72,6416,77.2,140
1081,7129,7129,近江カントリー倶楽部,OUT,ベント,フロント,2017.03.30,IN,ベント,フロント,2017.03.30,72,6194,75.8,137
1082,7130,7130,近江カントリー倶楽部,OUT,ベント,レディース,2017.03.30,IN,ベント,レディース,2017.03.30,72,5288,70.8,126
1083,10121,10121,大村湾カントリー倶楽部,ニューOUT,ベント,Cバック,2014.03.19,ニューイン,ベント,Cバック,2014.03.19,72,6827,79.6,147
1084,10122,10122,大村湾カントリー倶楽部,ニューOUT,ベント,バック,2014.03.19,ニューイン,ベント,バック,2014.03.19,72,6507,77.9,143
1085,10123,10123,大村湾カントリー倶楽部,ニューOUT,ベント,レギュラー,2014.03.19,ニューイン,ベント,レギュラー,2014.03.19,72,6304,76.7,141
1086,10124,10124,大村湾カントリー倶楽部,ニューOUT,ベント,フロント,2014.03.19,ニューイン,ベント,フロント,2014.03.19,72,5802,73.4,131
1087,10125,10125,大村湾カントリー倶楽部,ニューOUT,ベント,レディース1,2014.03.19,ニューイン,ベント,レディース1,2014.03.19,72,5095,69.4,122
1088,10126,10126,大村湾カントリー倶楽部,ニューOUT,ベント,レディース2,2014.03.19,ニューイン,ベント,レディース2,2014.03.19,72,4803,67.8,119
1089,10127,10127,大村湾カントリー倶楽部,オールドOUT,ベント,Cバック,2014.03.19,オールドイン,ベント,Cバック,2014.03.19,72,7015,80.1,144
1090,10128,10128,大村湾カントリー倶楽部,オールドOUT,ベント,バック,2014.03.19,オールドイン,ベント,バック,2014.03.19,72,6634,77.9,139
1091,10129,10129,大村湾カントリー倶楽部,オールドOUT,ベント,レギュラー,2014.03.19,オールドイン,ベント,レギュラー,2014.03.19,72,6555,77.5,139
1092,10130,10130,大村湾カントリー倶楽部,オールドOUT,ベント,フロント,2014.03.19,オールドイン,ベント,フロント,2014.03.19,72,6212,75.6,135
1093,10131,10131,大村湾カントリー倶楽部,オールドOUT,ベント,レディース1,2014.03.19,オールドイン,ベント,レディース1,2014.03.19,72,5569,71.6,122
1094,10132,10132,大村湾カントリー倶楽部,オールドOUT,ベント,レディース2,2014.03.19,オールドイン,ベント,レディース2,2014.03.19,72,5352,70.4,120
1095,5082,5082,都留カントリー倶楽部,かえで,メイングリーン,バック,2016.04.21,富士桜,メイングリーン,バック,2016.04.21,72,6700,78.3,143
1096,5083,5083,都留カントリー倶楽部,かえで,メイングリーン,レギュラー,2016.04.21,富士桜,メイングリーン,レギュラー,2016.04.21,72,6307,76.2,138
1097,5084,5084,都留カントリー倶楽部,かえで,メイングリーン,フロント1,2016.04.21,富士桜,メイングリーン,フロント1,2016.04.21,72,6122,75.2,137
1098,5085,5085,都留カントリー倶楽部,かえで,メイングリーン,レディース,2016.04.21,富士桜,メイングリーン,レディース,2016.04.21,72,5251,70.6,127
1099,5086,5086,都留カントリー倶楽部,かえで,サブグリーン,バック,2016.04.21,富士桜,サブグリーン,バック,2016.04.21,72,6494,77.3,141
1100,5087,5087,都留カントリー倶楽部,かえで,サブグリーン,レギュラー,2016.04.21,富士桜,サブグリーン,レギュラー,2016.04.21,72,6101,75.2,137
1101,5088,5088,都留カントリー倶楽部,かえで,サブグリーン,フロント1,2016.04.21,富士桜,サブグリーン,フロント1,2016.04.21,72,5962,74.5,136
1102,5089,5089,都留カントリー倶楽部,かえで,サブグリーン,レディース,2016.04.21,富士桜,サブグリーン,レディース,2016.04.21,72,5045,69.6,126
