golf_course_id,name,prefecture_id,created_at,updated_at,country_code,lon,lat
755,長瀞カントリークラブ,11,1680528680,1680528680,jp,139.144287,36.120689
765,日本カントリークラブ,11,1680528680,1680528680,jp,139.302246,35.9828
767,鳩山カントリークラブ,11,1680528680,1680528680,jp,139.344177,35.994446
768,飯能くすの樹カントリー倶楽部,11,1680528680,1680528680,jp,139.268799,35.860741
769,飯能グリーンカントリークラブ,11,1680528680,1680528680,jp,139.271439,35.87207
770,飯能ゴルフクラブ,11,1680528680,1680528680,jp,139.359039,35.861889
760,東松山カントリークラブ,11,1680528680,1680528680,jp,139.382477,36.068176
772,美里ゴルフ倶楽部,11,1680528680,1680528680,jp,139.175308,36.150517
718,武蔵の杜カントリークラブ,11,1680528680,1680528680,jp,139.271057,35.978134
779,武蔵松山カントリークラブ,11,1680528680,1680528680,jp,139.347305,36.016659
713,ユニオンエースゴルフクラブ,11,1680528680,1680528680,jp,139.025421,36.037281
721,寄居カントリークラブ,11,1680528680,1680528680,jp,139.242905,36.09338
784,嵐山カントリークラブ,11,1680528680,1680528680,jp,139.31987,36.019672
714,リバーサイドフェニックスゴルフクラブ,11,1680528680,1680528680,jp,139.546494,35.947956
1275,アクアラインゴルフクラブ,12,1680528680,1680528680,jp,140.086426,35.37513
2453,麻倉ゴルフ倶楽部,12,1680528680,1680528680,jp,140.227173,35.638294
1323,姉ヶ崎カントリー倶楽部,12,1680528680,1680528680,jp,140.082291,35.436615
1301,我孫子ゴルフ倶楽部,12,1680528680,1680528680,jp,140.054367,35.866077
1298,一の宮カントリー倶楽部,12,1680528680,1680528680,jp,140.365082,35.345119
1326,市原京急カントリークラブ,12,1680528680,1680528680,jp,140.130859,35.424301
1270,オーク・ヒルズカントリークラブ,12,1680528680,1680528680,jp,140.487961,35.807674
1272,かずさカントリークラブ,12,1680528680,1680528680,jp,140.168427,35.325928
1337,上総富士ゴルフクラブ,12,1680528680,1680528680,jp,140.034744,35.240906
1336,上総モナークカントリークラブ,12,1680528680,1680528680,jp,140.095123,35.24839
1315,香取カントリークラブ,12,1680528680,1680528680,jp,140.538666,35.859505
1286,鹿野山ゴルフ倶楽部,12,1680528680,1680528680,jp,139.960587,35.25251
1303,鎌ヶ谷カントリークラブ,12,1680528680,1680528680,jp,139.977646,35.771263
1273,カメリアヒルズカントリークラブ,12,1680528680,1680528680,jp,140.019699,35.361393
1304,鴨川カントリークラブ,12,1680528680,1680528680,jp,140.106049,35.148556
1299,加茂ゴルフ倶楽部,12,1680528680,1680528680,jp,140.184464,35.29808
1274,カレドニアン・ゴルフクラブ,12,1680528680,1680528680,jp,140.444107,35.677185
1408,木更津ゴルフクラブ,12,1680528680,1680528680,jp,140.006668,35.350346
1316,君津香木原カントリークラブ,12,1680528680,1680528680,jp,140.052063,35.171204
1310,京カントリークラブ,12,1680528680,1680528680,jp,140.411285,35.722961
1277,キングフィールズゴルフクラブ,12,1680528680,1680528680,jp,140.17894,35.438515
1279,グレンオークスカントリークラブ,12,1680528680,1680528680,jp,140.477493,35.792011
1311,京葉カントリー倶楽部,12,1680528680,1680528680,jp,140.192612,35.591488
1313,源氏山ゴルフクラブ,12,1680528680,1680528680,jp,140.171371,35.449291
1280,コスモクラシッククラブ,12,1680528680,1680528680,jp,139.957581,35.1073
1282,ゴルフ倶楽部成田ハイツリー,12,1680528680,1680528680,jp,140.47229,35.778809
1319,佐倉カントリー倶楽部,12,1680528680,1680528680,jp,140.235611,35.727566
1318,佐原カントリークラブ,12,1680528680,1680528680,jp,140.550232,35.872711
1285,ザ・カントリークラブ・ジャパン,12,1680528680,1680528680,jp,140.102509,35.332413
1358,ザ ナショナルカントリー倶楽部 千葉,12,1680528680,1680528680,jp,140.099319,35.402439
2344,芝山ゴルフ倶楽部,12,1680528680,1680528680,jp,140.423584,35.706795
2405,新君津ベルグリーンカントリー倶楽部,12,1680528680,1680528680,jp,140.017227,35.253895
1288,スカイウェイカントリークラブ,12,1680528680,1680528680,jp,140.351837,35.833527
1369,大栄カントリー倶楽部,12,1680528680,1680528680,jp,140.438156,35.820568
1374,鷹之台カンツリー倶楽部,12,1680528680,1680528680,jp,140.112854,35.708618
1305,館山カントリークラブ,12,1680528680,1680528680,jp,139.810501,34.952084
1355,千葉夷隅ゴルフクラブ,12,1680528680,1680528680,jp,140.186768,35.262661
1356,千葉国際カントリークラブ,12,1680528680,1680528680,jp,140.219086,35.471695
1351,千葉桜の里ゴルフクラブ,12,1680528680,1680528680,jp,140.575897,35.817142
1357,千葉新日本ゴルフ倶楽部,12,1680528680,1680528680,jp,140.17189,35.423599
1353,千葉よみうりカントリークラブ,12,1680528680,1680528680,jp,140.147125,35.376186
1376,長太郎カントリークラブ,12,1680528680,1680528680,jp,140.413773,35.859669
1377,長南カントリークラブ,12,1680528680,1680528680,jp,140.21431,35.399986
1379,鶴舞カントリー倶楽部,12,1680528680,1680528680,jp,140.178986,35.368572
1291,トーヨーカントリークラブ,12,1680528680,1680528680,jp,140.240158,35.333202
257,東京クラシッククラブ,12,1680528680,1680528680,jp,140.106598,35.60738
1384,東京湾カントリークラブ,12,1680528680,1680528680,jp,140.010239,35.438847
1399,富里ゴルフ倶楽部,12,1680528680,1680528680,jp,140.43335,35.730347
1375,中山カントリークラブ,12,1680528680,1680528680,jp,140.080887,35.751461
1344,成田ゴルフ倶楽部,12,1680528680,1680528680,jp,140.370087,35.826122
1281,成田の森カントリークラブ,12,1680528680,1680528680,jp,140.524857,35.791325
1345,成田東カントリークラブ,12,1680528680,1680528680,jp,140.514191,35.786617
1284,成田ヒルズカントリークラブ,12,1680528680,1680528680,jp,140.276886,35.833435
1389,南総カントリークラブ,12,1680528680,1680528680,jp,140.094147,35.414757
1269,南総ヒルズカントリークラブ,12,1680528680,1680528680,jp,139.951263,35.234219
1392,白鳳カントリー倶楽部,12,1680528680,1680528680,jp,140.327271,35.842625
1300,花生カントリークラブ,12,1680528680,1680528680,jp,140.232376,35.209297
1396,浜野ゴルフクラブ,12,1680528680,1680528680,jp,140.204254,35.505768
1381,東我孫子カントリークラブ,12,1680528680,1680528680,jp,140.053238,35.884811
1386,東千葉カントリークラブ,12,1680528680,1680528680,jp,140.330536,35.584236
1400,平川カントリークラブ,12,1680528680,1680528680,jp,140.253174,35.553085
1387,藤ヶ谷カントリークラブ,12,1680528680,1680528680,jp,140.028122,35.829498
1360,船橋カントリー倶楽部,12,1680528680,1680528680,jp,140.093918,35.799515
1405,本千葉カントリークラブ,12,1680528680,1680528680,jp,140.175827,35.538212
1289,房州カントリークラブ,12,1680528680,1680528680,jp,139.844879,34.949448
1388,マグレガーカントリークラブ,12,1680528680,1680528680,jp,140.245407,35.285179
1406,万木城カントリークラブ,12,1680528680,1680528680,jp,140.281296,35.298191
1380,南市原ゴルフクラブ,12,1680528680,1680528680,jp,140.155075,35.299881
1390,南茂原カントリークラブ,12,1680528680,1680528680,jp,140.274353,35.361317
1340,森永高滝カントリー倶楽部,12,1680528680,1680528680,jp,140.168427,35.325928
1320,山田ゴルフ倶楽部,12,1680528680,1680528680,jp,140.420593,35.630337
1394,八幡カントリークラブ,12,1680528680,1680528680,jp,140.085388,35.43119
1401,米原ゴルフ倶楽部,12,1680528680,1680528680,jp,140.211609,35.316471
1606,赤羽ゴルフ倶楽部,13,1680528680,1680528680,jp,139.695084,35.794716
1605,青梅ゴルフ倶楽部,13,1680528680,1680528680,jp,139.273041,35.802288
1603,小金井カントリー倶楽部,13,1680528680,1680528680,jp,139.504898,35.716042
1601,桜ヶ丘カントリークラブ,13,1680528680,1680528680,jp,139.462799,35.642326
1604,昭和の森ゴルフコース,13,1680528680,1680528680,jp,139.373352,35.724125
1607,相武カントリー倶楽部,13,1680528680,1680528680,jp,139.313599,35.622814
1618,多摩カントリークラブ,13,1680528680,1680528680,jp,139.481049,35.633221
1611,東京五日市カントリー倶楽部,13,1680528680,1680528680,jp,139.250336,35.718258
1612,東京国際ゴルフ倶楽部,13,1680528680,1680528680,jp,139.416122,35.611618
1610,東京よみうりカントリークラブ,13,1680528680,1680528680,jp,139.491364,35.620903
1614,八王子カントリークラブ,13,1680528680,1680528680,jp,139.291367,35.698406
1615,府中カントリークラブ,13,1680528680,1680528680,jp,139.40506,35.620403
1616,武蔵野ゴルフクラブ,13,1680528680,1680528680,jp,139.30307,35.700813
1088,伊勢原カントリークラブ,14,1680528680,1680528680,jp,139.262436,35.410427
1089,磯子カンツリークラブ,14,1680528680,1680528680,jp,139.603958,35.372299
1097,小田原城カントリー倶楽部,14,1680528680,1680528680,jp,139.107697,35.196037
1098,小田原湯本カントリークラブ,14,1680528680,1680528680,jp,139.111267,35.228031
1100,神奈川カントリークラブ,14,1680528680,1680528680,jp,139.373337,35.571388
1091,鎌倉カントリークラブ,14,1680528680,1680528680,jp,139.570465,35.340115
1102,清川カントリークラブ,14,1680528680,1680528680,jp,139.262299,35.484276
1103,相模カンツリー倶楽部,14,1680528680,1680528680,jp,139.436325,35.508053
1105,相模湖カントリークラブ,14,1680528680,1680528680,jp,139.164047,35.571507
1106,相模野カントリー倶楽部,14,1680528680,1680528680,jp,139.315002,35.55777
1104,相模原ゴルフクラブ,14,1680528680,1680528680,jp,139.402054,35.547569
1123,湘南カントリークラブ,14,1680528680,1680528680,jp,139.434097,35.35854
1099,湘南シーサイドカントリー倶楽部,14,1680528680,1680528680,jp,139.3741,35.324383
1108,大相模カントリークラブ,14,1680528680,1680528680,jp,139.305618,35.544628
1128,大箱根カントリークラブ,14,1680528680,1680528680,jp,138.996765,35.25642
1085,チェックメイトカントリークラブ,14,1680528680,1680528680,jp,139.139389,35.348171
1111,津久井湖ゴルフ倶楽部,14,1680528680,1680528680,jp,139.236008,35.585705
1112,東京カントリー倶楽部,14,1680528680,1680528680,jp,139.242142,35.400768
1113,東名厚木カントリー倶楽部,14,1680528680,1680528680,jp,139.288818,35.541016
1093,戸塚カントリー倶楽部,14,1680528680,1680528680,jp,139.536438,35.446205
1110,長竹カントリークラブ,14,1680528680,1680528680,jp,139.373337,35.571388
1115,箱根カントリー倶楽部,14,1680528680,1680528680,jp,138.996765,35.25642
1116,平塚富士見カントリークラブ,14,1680528680,1680528680,jp,139.246078,35.330921
1134,芙蓉カントリー倶楽部,14,1680528680,1680528680,jp,139.451645,35.350666
1129,程ヶ谷カントリー倶楽部,14,1680528680,1680528680,jp,139.498306,35.488121
1117,本厚木カンツリークラブ,14,1680528680,1680528680,jp,139.335236,35.461697
1114,湯河原カンツリー倶楽部,14,1680528680,1680528680,jp,139.11142,35.173569
1090,横浜カントリークラブ,14,1680528680,1680528680,jp,139.549286,35.446053
1086,レイクウッドゴルフクラブ,14,1680528680,1680528680,jp,139.261871,35.332481
1087,レインボーカントリー倶楽部,14,1680528680,1680528680,jp,139.202774,35.355656
943,上野原カントリークラブ,15,1680528680,1680528680,jp,139.118118,35.659405
927,丘の公園清里ゴルフコース,15,1680528680,1680528680,jp,138.435074,35.923233
915,オリムピックカントリークラブ,15,1680528680,1680528680,jp,139.037308,35.648525
929,甲斐駒カントリークラブ,15,1680528680,1680528680,jp,138.36235,35.769756
930,甲斐ヒルズカントリー倶楽部,15,1680528680,1680528680,jp,138.423615,35.776665
933,春日居ゴルフ倶楽部,15,1680528680,1680528680,jp,138.634445,35.681576
926,河口湖カントリークラブ,15,1680528680,1680528680,jp,138.752167,35.467972
938,北の杜カントリー倶楽部,15,1680528680,1680528680,jp,138.33699,35.828979
931,甲府国際カントリークラブ,15,1680528680,1680528680,jp,138.694077,35.599201
935,小淵沢カントリークラブ,15,1680528680,1680528680,jp,138.326645,35.895557
928,境川カントリー倶楽部,15,1680528680,1680528680,jp,138.631989,35.589607
917,サンメンバーズカントリークラブ,15,1680528680,1680528680,jp,139.031021,35.627182
936,昇仙峡カントリークラブ,15,1680528680,1680528680,jp,138.513794,35.715546
940,中央都留カントリー倶楽部,15,1680528680,1680528680,jp,138.839966,35.565659
949,富士川カントリークラブ,15,1680528680,1680528680,jp,138.442825,35.489548
948,富士桜カントリー倶楽部,15,1680528680,1680528680,jp,138.744141,35.464031
945,富士レイクサイドカントリー倶楽部,15,1680528680,1680528680,jp,138.738098,35.452374
946,富士ロイヤルカントリークラブ,15,1680528680,1680528680,jp,138.504929,35.204254
941,都ゴルフ倶楽部,15,1680528680,1680528680,jp,138.959061,35.538452
921,メイプルポイントゴルフクラブ,15,1680528680,1680528680,jp,139.115417,35.606018
923,レイク相模カントリークラブ,15,1680528680,1680528680,jp,139.108612,35.63028
1502,あづみ野カントリークラブ,16,1680528680,1680528680,jp,137.822159,36.31741
1503,あららぎカントリークラブ,16,1680528680,1680528680,jp,137.683609,35.384102
2346,ウィーゴカントリー倶楽部,16,1680528680,1680528680,jp,138.069763,36.552933
1540,上田菅平高原グランヴィリオゴルフ倶楽部,16,1680528680,1680528680,jp,138.330826,36.523525
1512,塩嶺カントリークラブ,16,1680528680,1680528680,jp,137.982834,36.064384
1519,軽井沢ゴルフ倶楽部,16,1680528680,1680528680,jp,138.596954,36.348331
1567,木曽駒高原カントリークラブ,16,1680528680,1680528680,jp,137.767944,35.866169
1509,サニーカントリークラブ,16,1680528680,1680528680,jp,138.305923,36.190067
1535,信濃ゴルフ倶楽部,16,1680528680,1680528680,jp,138.16626,36.767918
1533,信州伊那国際ゴルフクラブ,16,1680528680,1680528680,jp,137.904526,35.882446
1538,諏訪湖カントリークラブ,16,1680528680,1680528680,jp,138.144867,36.036098
1537,諏訪レイクヒルカントリークラブ,16,1680528680,1680528680,jp,138.032745,36.02219
1523,高森カントリークラブ,16,1680528680,1680528680,jp,137.864624,35.595242
1572,蓼科高原カントリークラブ,16,1680528680,1680528680,jp,138.25116,36.052063
1571,立科ゴルフ倶楽部,16,1680528680,1680528680,jp,138.326813,36.261871
1546,大浅間ゴルフクラブ,16,1680528680,1680528680,jp,138.492004,36.367149
1542,千曲高原カントリークラブ,16,1680528680,1680528680,jp,138.102768,36.517166
1547,中央道晴ヶ峰カントリー倶楽部,16,1680528680,1680528680,jp,138.112,35.932476
1563,豊科カントリー倶楽部,16,1680528680,1680528680,jp,137.951385,36.293575
1549,長野カントリークラブ,16,1680528680,1680528680,jp,138.133209,36.693375
1550,長野京急カントリークラブ,16,1680528680,1680528680,jp,138.16954,36.727123
1551,長野国際カントリークラブ,16,1680528680,1680528680,jp,138.240219,36.735901
1561,平谷カントリー倶楽部,16,1680528680,1680528680,jp,137.63028,35.323334
1510,フォレストカントリークラブ三井の森,16,1680528680,1680528680,jp,138.295898,36.008595
1560,富士見高原ゴルフコース,16,1680528680,1680528680,jp,138.306259,35.917763
1562,穂高カントリークラブ,16,1680528680,1680528680,jp,137.829239,36.315502
1532,松本浅間カントリークラブ,16,1680528680,1680528680,jp,138.003006,36.280163
1531,松本カントリークラブ,16,1680528680,1680528680,jp,138.013016,36.162052
1525,三井の森蓼科ゴルフ倶楽部,16,1680528680,1680528680,jp,138.295898,36.008595
1553,南長野ゴルフ倶楽部,16,1680528680,1680528680,jp,138.025497,36.510906
1565,望月東急ゴルフクラブ,16,1680528680,1680528680,jp,138.305923,36.190067
1048,阿賀高原ゴルフ倶楽部,17,1680528680,1680528680,jp,139.335846,37.757153
1040,イーストヒルゴルフクラブ,17,1680528680,1680528680,jp,139.266373,37.775398
1065,石地シーサイドカントリークラブ,17,1680528680,1680528680,jp,138.654541,37.494556
1054,糸魚川カントリークラブ,17,1680528680,1680528680,jp,137.873383,37.018528
1049,越後ゴルフ倶楽部,17,1680528680,1680528680,jp,138.94899,37.273972
1056,小千谷カントリークラブ,17,1680528680,1680528680,jp,138.757019,37.333736
1076,柏崎カントリークラブ,17,1680528680,1680528680,jp,138.621658,37.45723
1044,櫛形ゴルフ倶楽部,17,1680528680,1680528680,jp,139.40657,38.035732
2338,グリーンヒル長岡ゴルフ倶楽部,17,1680528680,1680528680,jp,138.865479,37.405148
1072,ゴールド越後湯沢カントリークラブ,17,1680528680,1680528680,jp,138.866882,36.887478
1053,笹神五頭ゴルフ倶楽部,17,1680528680,1680528680,jp,139.272003,37.818298
1055,紫雲ゴルフ倶楽部,17,1680528680,1680528680,jp,139.298477,38.015373
1051,下田城カントリー倶楽部,17,1680528680,1680528680,jp,139.054794,37.537464
1067,胎内高原ゴルフ倶楽部,17,1680528680,1680528680,jp,139.496033,38.031841
1058,十日町カントリークラブ,17,1680528680,1680528680,jp,138.749893,37.085354
1068,中条ゴルフ倶楽部,17,1680528680,1680528680,jp,139.320465,38.050072
1069,中峰ゴルフ倶楽部,17,1680528680,1680528680,jp,139.265594,37.8927
1070,長岡カントリー倶楽部,17,1680528680,1680528680,jp,138.755997,37.414272
1059,新潟ゴルフ倶楽部,17,1680528680,1680528680,jp,138.844177,37.760044
1060,新潟サンライズゴルフコース,17,1680528680,1680528680,jp,139.238358,37.982277
1063,新津カントリークラブ,17,1680528680,1680528680,jp,139.132431,37.777824
1075,日本海カントリークラブ,17,1680528680,1680528680,jp,139.386551,38.117424
2408,ノーブルウッドゴルフクラブ,17,1680528680,1680528680,jp,139.315506,38.029465
1043,フォレストカントリー倶楽部,17,1680528680,1680528680,jp,139.303757,37.895451
1057,松ヶ峯カントリー倶楽部,17,1680528680,1680528680,jp,138.210327,36.967049
1080,妙高カントリークラブ,17,1680528680,1680528680,jp,138.186798,36.915085
2302,妙高高原ゴルフ倶楽部,17,1680528680,1680528680,jp,138.185425,36.869568
1081,妙高サンシャインゴルフ倶楽部,17,1680528680,1680528680,jp,138.211273,36.950043
1073,湯田上カントリークラブ,17,1680528680,1680528680,jp,139.093781,37.723305
1045,ヨネックスカントリークラブ,17,1680528680,1680528680,jp,138.747955,37.596622
1047,米山水源カントリークラブ,17,1680528680,1680528680,jp,138.362732,37.235298
1805,魚津国際カントリークラブ,18,1680528680,1680528680,jp,137.471817,36.821404
1811,大山カメリアカントリークラブ,18,1680528680,1680528680,jp,137.255447,36.586872
1806,呉羽カントリークラブ,18,1680528680,1680528680,jp,137.111557,36.661102
1808,小杉カントリークラブ,18,1680528680,1680528680,jp,137.087173,36.676453
1809,千羽平ゴルフクラブ,18,1680528680,1680528680,jp,136.885376,36.618572
1810,太閤山カントリークラブ,18,1680528680,1680528680,jp,137.09726,36.68335
1807,高岡カントリー倶楽部,18,1680528680,1680528680,jp,137.019073,36.676559
1816,立山カントリークラブ,18,1680528680,1680528680,jp,137.344177,36.618366
1802,トナミロイヤルゴルフ倶楽部,18,1680528680,1680528680,jp,136.924927,36.538849
1815,富山カントリークラブ,18,1680528680,1680528680,jp,137.233643,36.599571
1803,花尾カントリークラブ,18,1680528680,1680528680,jp,136.902176,36.744858
1814,氷見カントリークラブ,18,1680528680,1680528680,jp,136.99617,36.91346
1813,八尾カントリークラブ,18,1680528680,1680528680,jp,137.165329,36.586964
1255,石川ゴルフ倶楽部,19,1680528680,1680528680,jp,136.754547,36.646263
1245,加賀カントリークラブ,19,1680528680,1680528680,jp,136.334015,36.263973
1246,加賀セントラルゴルフ倶楽部,19,1680528680,1680528680,jp,136.304657,36.283501
1248,金沢カントリー倶楽部,19,1680528680,1680528680,jp,136.738083,36.721481
1249,金沢ゴルフクラブ,19,1680528680,1680528680,jp,136.727844,36.517815
1254,小松カントリークラブ,19,1680528680,1680528680,jp,136.454285,36.357727
1242,小松パブリック,19,1680528680,1680528680,jp,136.45047,36.291649
1243,ゴルフ倶楽部金沢リンクス,19,1680528680,1680528680,jp,136.656494,36.56105
1253,朱鷺の台カントリークラブ,19,1680528680,1680528680,jp,136.784103,36.925156
1247,那谷寺カントリー倶楽部,19,1680528680,1680528680,jp,136.41806,36.313881
1257,能登カントリークラブ,19,1680528680,1680528680,jp,136.747208,36.815617
1259,能登島ゴルフアンドカントリークラブ,19,1680528680,1680528680,jp,136.945862,37.114086
1265,和倉ゴルフ倶楽部,19,1680528680,1680528680,jp,136.915833,37.056973
1821,芦原ゴルフクラブ,20,1680528680,1680528680,jp,136.242477,36.284855
1822,越前カントリークラブ,20,1680528680,1680528680,jp,136.275497,36.26321
1826,越前武生カントリークラブ,20,1680528680,1680528680,jp,136.085754,35.880871
1824,ゴールド福井カントリークラブ,20,1680528680,1680528680,jp,136.134964,36.036983
2410,杉ノ木台ゴルフクラブ,20,1680528680,1680528680,jp,136.18544,35.993454
1825,敦賀国際ゴルフ倶楽部,20,1680528680,1680528680,jp,136.062897,35.60828
1818,フォーレスト福井ゴルフクラブ,20,1680528680,1680528680,jp,136.129623,36.122383
1819,フクイカントリークラブ,20,1680528680,1680528680,jp,136.30011,36.126347
1827,福井国際カントリークラブ,20,1680528680,1680528680,jp,136.24942,36.236877
1820,わかさカントリー倶楽部,20,1680528680,1680528680,jp,135.899719,35.448917
313,愛岐カントリークラブ,21,1680528680,1680528680,jp,137.087341,35.385403
370,明世カントリークラブ,21,1680528680,1680528680,jp,137.226227,35.388283
290,いわむらカントリークラブ,21,1680528680,1680528680,jp,137.422485,35.391758
330,恵那峡カントリークラブ,21,1680528680,1680528680,jp,137.378677,35.439007
344,大垣カントリー倶楽部,21,1680528680,1680528680,jp,136.546997,35.512924
317,各務原カントリー倶楽部,21,1680528680,1680528680,jp,136.90834,35.438007
322,岐阜稲口ゴルフ倶楽部,21,1680528680,1680528680,jp,136.915817,35.464081
319,岐阜カンツリー倶楽部,21,1680528680,1680528680,jp,136.868454,35.432098
327,岐阜北カントリー倶楽部,21,1680528680,1680528680,jp,136.688889,35.525578
324,岐阜国際カントリー倶楽部,21,1680528680,1680528680,jp,136.756393,35.528034
323,岐阜関カントリー倶楽部,21,1680528680,1680528680,jp,136.877335,35.467384
321,岐阜セントフィールドカントリー倶楽部,21,1680528680,1680528680,jp,136.978745,35.53289
292,ぎふ美濃ゴルフ倶楽部,21,1680528680,1680528680,jp,136.891281,35.541119
328,岐阜本巣カントリークラブ,21,1680528680,1680528680,jp,136.670242,35.560825
293,クラウンカントリークラブ,21,1680528680,1680528680,jp,137.319946,35.327705
294,グリーンヒル関ゴルフ倶楽部,21,1680528680,1680528680,jp,136.93132,35.460461
295,グリーンヒル瑞浪ゴルフ倶楽部,21,1680528680,1680528680,jp,137.274414,35.327961
298,さくらカントリークラブ,21,1680528680,1680528680,jp,137.091492,35.48185
332,笹平カントリー倶楽部,21,1680528680,1680528680,jp,137.324768,35.347294
342,荘川高原カントリー倶楽部,21,1680528680,1680528680,jp,136.941284,36.067009
337,新陽カントリー倶楽部,21,1680528680,1680528680,jp,137.230774,35.284313
302,スプリングフィールドゴルフクラブ,21,1680528680,1680528680,jp,137.12941,35.359894
338,瑞陵ゴルフ倶楽部,21,1680528680,1680528680,jp,137.310547,35.377235
343,多治見カントリークラブ,21,1680528680,1680528680,jp,137.120621,35.35733
320,谷汲カントリークラブ,21,1680528680,1680528680,jp,136.632767,35.521255
346,中部国際ゴルフクラブ,21,1680528680,1680528680,jp,137.120361,35.388523
329,デイリー郡上カントリー倶楽部,21,1680528680,1680528680,jp,136.930756,35.968803
303,デイリー瑞浪カントリー倶楽部,21,1680528680,1680528680,jp,137.297821,35.411621
358,TOSHIN Golf Club Central Course,21,1680528680,1680528680,jp,136.952911,35.503738
348,東濃カントリー倶楽部,21,1680528680,1680528680,jp,137.301117,35.318916
345,中仙道ゴルフ倶楽部,21,1680528680,1680528680,jp,137.303604,35.442566
347,長良川カントリー倶楽部,21,1680528680,1680528680,jp,136.796844,35.447567
350,日本ラインゴルフ倶楽部,21,1680528680,1680528680,jp,137.028397,35.394737
2300,ニューキャピタルゴルフ倶楽部,21,1680528680,1680528680,jp,137.385696,35.378517
316,花の木ゴルフクラブ,21,1680528680,1680528680,jp,137.207932,35.432323
353,飛騨高山カントリークラブ,21,1680528680,1680528680,jp,137.251343,36.102753
349,日吉ハイランド倶楽部,21,1680528680,1680528680,jp,137.215363,35.460014
339,フォレストみずなみカントリークラブ,21,1680528680,1680528680,jp,137.308578,35.406696
368,法仙坊ゴルフ倶楽部,21,1680528680,1680528680,jp,137.012955,35.488544
340,瑞浪高原ゴルフ倶楽部,21,1680528680,1680528680,jp,137.297272,35.375591
306,美濃関カントリークラブ,21,1680528680,1680528680,jp,136.942337,35.50251
309,むらさき野カントリークラブ,21,1680528680,1680528680,jp,137.18486,35.519463
333,山岡カントリークラブ,21,1680528680,1680528680,jp,137.356003,35.353424
372,養老カントリークラブ,21,1680528680,1680528680,jp,136.448288,35.252594
311,レイクグリーンゴルフ倶楽部,21,1680528680,1680528680,jp,137.17247,35.410141
374,鷲ヶ岳高原ゴルフ倶楽部,21,1680528680,1680528680,jp,136.878372,35.965897
1207,朝霧ジャンボリーゴルフクラブ,22,1680528680,1680528680,jp,138.568192,35.346268
1199,足柄森林カントリー倶楽部,22,1680528680,1680528680,jp,138.972763,35.309982
