,uuid,address,courseName
0,980401,沖縄県宮古島市下地字与那覇1591-1,エメラルドコーストゴルフリンクス
1,980502,沖縄県中頭郡西原町字桃原109,沖縄カントリークラブ
2,985101,沖縄県糸満市字新垣762,パームヒルズゴルフリゾートクラブ
3,984102,沖縄県中頭郡中城村字登又６０番地,オーシャンキャッスルカントリークラブ
4,985401,沖縄県国頭郡本部町字崎本部5151,ベルビーチゴルフクラブ
5,980101,沖縄県国頭郡今帰仁村字呉我山654-32,オリオン嵐山ゴルフ倶楽部
6,982201,沖縄県南城市知念知名1029,守礼カントリークラブ
7,983101,沖縄県国頭郡恩納村字安富祖1577,美らオーチャードゴルフ倶楽部
8,922103,佐賀県唐津市七山白木2403－3,福岡セヴンヒルズゴルフ倶楽部
9,921101,佐賀県唐津市菅牟田64-1,唐津ゴルフ倶楽部
10,925302,佐賀県佐賀市富士町大字上熊川691,フジカントリークラブ
11,925101,佐賀県杵島郡江北町大字山口花祭7020,花祭ゴルフ倶楽部
12,923102,佐賀県武雄市西川登町小田志18356,武雄嬉野カントリークラブ
13,927101,佐賀県佐賀市大和町大字川上5576,大和不動カントリー倶楽部
14,922102,佐賀県唐津市相知町相知2548-1,佐賀ロイヤルゴルフクラブ
15,929101,佐賀県武雄市若木町大字本部1939-1,若木ゴルフ倶楽部
16,925501,佐賀県佐賀市三瀬村杠609,北山カントリー倶楽部
17,925301,佐賀県鳥栖市村田町朝日986,ブリヂストンカンツリー倶楽部
18,922101,佐賀県三養基郡みやき町白壁2785,佐賀カントリー倶楽部
19,923401,佐賀県多久市北多久町小待2318-1,天山カントリークラブ　本コース
20,923103,佐賀県武雄市北方町大字志久3487,武雄ゴルフ倶楽部
21,922104,佐賀県多久市西多久町大字板屋60-1,佐賀クラシックゴルフ倶楽部
22,925201,佐賀県神埼市神埼町大字尾崎3617-1,日の隈カンツリークラブ
23,812203,徳島県阿波市土成町秋月字明月176－1,Ｊクラシックゴルフクラブ
24,813501,徳島県徳島市入田町月の宮227,徳島カントリー倶楽部 月の宮コース
25,814101,徳島県鳴門市瀬戸町北泊字北泊529-1,鳴門カントリークラブ
26,812401,徳島県鳴門市北灘町折野字大川筋182,グランディ鳴門ゴルフクラブ36
27,810101,徳島県阿南市橘町江ノ浦88,阿南カントリークラブ
28,811501,徳島県板野郡上板町引野字安楽寺谷90-10,御所カントリークラブ
29,812202,徳島県阿波市阿波町北山10番地,タカガワ西徳島ゴルフ倶楽部
30,818401,徳島県三好市山城町大和川652,レオマ高原ゴルフ倶楽部
31,812201,徳島県美馬市穴吹町穴吹岡の上200番地,四国カントリークラブ
32,813502,徳島県徳島市北田宮2－13－32,徳島ゴルフ倶楽部 吉野川コース
33,813503,徳島県名西郡神山町阿野字歯ノ辻499,タカガワ東徳島ゴルフ倶楽部
34,812401&cd=2&hl=ja&ct=clnk&gl=jp,徳島県鳴門市北灘町折野字大川筋182,グランディ鳴門ゴルフクラブ36
35,815201,徳島県徳島市加茂名町東名東山99,眉山カントリークラブ
36,236203,宮城県刈田郡蔵王町大字円田字土浮山2－132,宮城蔵王カントリークラブ
37,250501,山形県北村山郡大石田町大字今宿874-1,大石田ゴルフクラブ（OISHIDA GOLF CLUB）
38,257101,山形県東置賜郡川西町大字上小松江ノ口澤5163,山形南カントリークラブ
39,253401,山形県天童市大字川原子4278-103,天童カントリークラブ
40,256101,山形県東田川郡庄内町狩川字小堤8－21,庄内ゴルフ倶楽部（マーブ月山ＧＣ）
41,362202,東京都昭島市つつじが丘1-1-7,昭和の森ゴルフコース
42,360101,東京都北区浮間2-18-7,赤羽ゴルフ倶楽部
43,362501,東京都八王子市大船町620,相武カントリー倶楽部
44,363502,東京都町田市下小山田町1668,東京国際ゴルフ倶楽部
45,366301,東京都八王子市宮下町656,武蔵野ゴルフクラブ
46,220203,岩手県岩手郡岩手町一方井17-24-1,岩手沼宮内カントリークラブ
47,220203&cd=5&hl=ja&ct=clnk&gl=jp,岩手県岩手郡岩手町一方井17-24-1,岩手沼宮内カントリークラブ
48,220202,岩手県紫波郡紫波町土館字馬ノ子1－1,岩手ゴルフ倶楽部
49,331201,群馬県桐生市新里町赤城山字舟原1113,桐生カントリークラブ
50,333303,群馬県藤岡市高山169-1,ツインレイクスカントリー倶楽部
51,332201,群馬県安中市下秋間4385,下秋間カントリークラブ
52,335501,群馬県太田市北金井町903,鳳凰ゴルフ倶楽部
53,335501&cd=2&hl=ja&ct=clnk&gl=jp,群馬県太田市北金井町903,鳳凰ゴルフ倶楽部
54,330103,群馬県桐生市新里町高泉531-2,赤城カントリー倶楽部
55,333105,群馬県吾妻郡高山村中山6852-1,高山ゴルフ倶楽部
56,335401,群馬県高崎市中室田町3801,JGMベルエアゴルフクラブ（ベルエアCC）
57,335301,群馬県藤岡市白石2925,藤岡ゴルフクラブ
58,332209,群馬県渋川市横堀1676,白水ゴルフ倶楽部
59,336201,群馬県藤岡市三本木1039,メイレイクヒルズカントリークラブ
60,332206,群馬県佐波郡玉村町大字川井1065-1,新玉村ゴルフ場
61,335305,群馬県吾妻郡長野原町北軽井沢2032－16,プレジデントカントリー倶楽部軽井沢
62,336205,群馬県藤岡市下日野乙239,緑野カントリークラブ
63,335103,群馬県沼田市白沢町上古語父2440,初穂カントリークラブ
64,333501,群馬県富岡市下丹生914,富岡ゴルフ倶楽部
65,330102,群馬県渋川市赤城町南赤城山400,赤城ゴルフ倶楽部
66,335301&cd=2&hl=ja&ct=clnk&gl=jp,群馬県藤岡市白石2925,藤岡ゴルフクラブ
67,331102,群馬県甘楽郡甘楽町天引1955,甘楽カントリークラブ
68,336204,群馬県富岡市妙義町菅原2678,妙義カントリークラブ
69,330503,群馬県甘楽郡甘楽町小幡1535,小幡郷ゴルフ倶楽部
70,336101,群馬県前橋市川原町1-42-4,前橋ゴルフ場
71,334502,群馬県吾妻郡高山村大字中山6860-1,ノーザンカントリークラブ上毛ゴルフ場
72,335302,群馬県吾妻郡嬬恋村大前細原2277,プリンスランドゴルフクラブ
73,654104,奈良県奈良市平清水町85,新奈良ゴルフ倶楽部
74,656301,奈良県宇陀市室生向渕2248,ムロウ３６ゴルフクラブ
75,654108,奈良県吉野郡大淀町大岩66-1,奈良ロイヤルゴルフクラブ
76,657501,奈良県吉野郡大淀町馬佐634,よしのカントリー倶楽部
77,653402,奈良県天理市苣原町福ヶ谷793,天理ゴルフ倶楽部
78,650301,奈良県宇陀市大宇陀区岩清水23,宇陀カントリークラブ
79,657101,奈良県天理市山田町1211,八重桜カントリークラブ
80,650103,奈良県宇陀市大宇陀栗野1035-1,阿騎野ゴルフ倶楽部
81,654107,奈良県奈良市八島町470,奈良万葉カンツリー倶楽部
82,654109,奈良県奈良市忍辱山町1735番地,奈良の杜ゴルフクラブ
83,652201,奈良県五條市木ノ原町963,シプレカントリークラブ
84,656301&cd=4&hl=ja&ct=clnk&gl=jp,奈良県宇陀市室生向渕2248,ムロウ３６ゴルフクラブ
85,654111,奈良県奈良市大柳生町4800,奈良柳生カントリークラブ
86,655501,奈良県生駒郡斑鳩町三井1052,法隆寺カントリー倶楽部
87,657102,奈良県天理市福住町1123,ヤマトカントリークラブ
88,655101,奈良県吉野郡大淀町今木1004-71,花吉野カンツリー倶楽部
89,656101,奈良県山辺郡山添村大字切幡1424,万壽ゴルフクラブ
90,322402,栃木県大田原市大神633,千成ゴルフクラブ
91,325206,栃木県佐野市船越町2854番地,太平洋クラブ佐野ヒルクレストコース
92,322103,栃木県佐野市赤見町5170,佐野ゴルフクラブ
93,321102,栃木県鹿沼市楡木町1475,鹿沼72カントリークラブ
94,642201,兵庫県加古川市志方町野尻808-1,城山ゴルフ倶楽部
95,321302,栃木県鹿沼市下久我1820,鹿沼プレミアゴルフ倶楽部
96,322301,栃木県日光市塩野室町1863,杉ノ郷カントリークラブ
97,320201,栃木県宇都宮市冬室町1039－3,イーストウッドカントリークラブ
98,322202,栃木県塩谷郡高根沢町亀梨630,東雲ゴルフクラブ
99,320104,栃木県矢板市成田1625-1,アローエースゴルフクラブ
100,321204,栃木県芳賀郡茂木町深沢2120,希望丘カントリークラブ
101,322108,栃木県宇都宮市上横倉町1000,サンヒルズカントリークラブ
102,322103&cd=2&hl=ja&ct=clnk&gl=jp,栃木県佐野市赤見町5170,佐野ゴルフクラブ
103,320504,栃木県小山市喜沢1140,小山ゴルフクラブ
104,320307,栃木県宇都宮市横山町1304,JGM宇都宮ゴルフクラブ
105,321102&cd=2&hl=ja&ct=clnk&gl=jp,栃木県鹿沼市楡木町1475,鹿沼72カントリークラブ
106,320103,栃木県足利市田島町字坊之入2127-1,足利城ゴルフ倶楽部
107,320306,栃木県佐野市岩崎町1616,ゴールド佐野カントリークラブ
108,321101,栃木県鹿沼市藤江町1545-2,鹿沼カントリー倶楽部
109,320108,栃木県佐野市飛駒6380,足利カントリークラブ 多幸コース
110,321104,栃木県佐野市岩崎町1975,唐沢ゴルフ倶楽部 三好コース
111,322102,栃木県佐野市船越町3183,皐月ゴルフ倶楽部佐野コース
112,322204,栃木県那須郡那珂川町片平914,ジュンクラシックカントリークラブ
113,323510,栃木県栃木市細堀町376,栃木ヶ丘ゴルフ倶楽部
114,323102,栃木県鹿沼市深程1482,鷹ゴルフ倶楽部
115,323508,栃木県足利市駒場町1234,東松苑ゴルフ倶楽部
116,321101&cd=5&hl=ja&ct=clnk&gl=jp,栃木県鹿沼市藤江町1545-2,鹿沼カントリー倶楽部
117,440501,静岡県富士宮市内野1291-1,小田急西富士ゴルフ倶楽部
118,440105,静岡県三島市南原菅4708,芦の湖カントリークラブ
119,441201,静岡県菊川市富田230,菊川カントリークラブ
120,444202,静岡県御殿場市神山1916,小田原ゴルフ倶楽部　日動御殿場コース
121,441202,静岡県駿東郡小山町新柴504-1,ギャツビイゴルフクラブ
122,440104,静岡県沼津市宮本字元野512,愛鷹シックスハンドレッドクラブ
123,443101,静岡県伊豆の国市長者原1240,大熱海国際ゴルフクラブ 熱海コース
124,445312,静岡県富士宮市野中1127-1,富士宮ゴルフクラブ
125,440103,静岡県駿東郡小山町桑木658,足柄森林カントリー倶楽部
126,443102,静岡県富士市今宮1243,大富士ゴルフクラブ
127,441104,静岡県田方郡函南町桑原高雄山1315－25,凾南ゴルフ倶楽部　箱根コース
128,440202,静岡県伊豆市堀切1004-5,伊豆国際カントリークラブ
129,441102,静岡県袋井市宇刈2505-2,葛城ゴルフ倶楽部
130,440204,静岡県賀茂郡南伊豆町入間2383-1,伊豆下田カントリークラブ
131,440207,静岡県伊東市荻694-1,伊東カントリークラブ
132,442206,静岡県富士市桑崎字境塚1016,十里木カントリークラブ
133,445307,静岡県駿東郡小山町上野1492,富士グリーンヒルゴルフコース
134,445305,静岡県駿東郡小山町大御神894-1,富士小山ゴルフクラブ
135,444101,静岡県伊豆市冷川1521-108,中伊豆グリーンクラブ
136,442102,静岡県伊東市吉田1006,サザンクロスリゾート
137,445201,静岡県駿東郡小山町大御神604-3,東富士カントリークラブ
138,441102&cd=2&hl=ja&ct=clnk&gl=jp,静岡県袋井市宇刈2505-2,葛城ゴルフ倶楽部
139,442301,静岡県裾野市今里1060,裾野カンツリー倶楽部
140,445106,静岡県浜松市天竜区渡ヶ島20-6,浜松カントリークラブ
141,442207,静岡県伊豆市日向965,修善寺カントリークラブ
142,445303,静岡県駿東郡長泉町東野655-1,富士エースゴルフ倶楽部
143,445310,静岡県御殿場市神場1530-2,御殿場東名ゴルフクラブ
144,110510,北海道北見市留辺蘂町花丘175,温根湯国際カントリークラブ
145,112102,北海道恵庭市島松沢55,札幌エルムカントリークラブ
146,111501,北海道北広島市字島松641,札幌リージェントゴルフ倶楽部
147,111105,北海道河東郡上士幌町字上音更西３線,上士幌ゴルフ場
148,112117,北海道千歳市蘭越26,ザ・ノースカントリーゴルフクラブ
149,112204,北海道札幌市南区真駒内280,札幌南ゴルフクラブ駒丘コース（定山渓CC）
150,112102&cd=5&hl=ja&ct=clnk&gl=jp,北海道恵庭市島松沢55,札幌エルムカントリークラブ
151,113506,北海道北見市川東724-1,北見ハーブヒルゴルフクラブ
152,112112,北海道北広島市中の沢450-1,札幌北広島ゴルフ倶楽部
153,116501,北海道上川郡東川町西6号北8線,コート旭川カントリークラブ
154,116201,北海道苫小牧市字植苗341,苫小牧ゴルフリゾート72 エミナゴルフクラブ
155,110501,北海道勇払郡安平町早来富岡４３８－１,安平ゴルフ倶楽部
156,112106,北海道北広島市輪厚77,札幌ゴルフ倶楽部輪厚コース
157,116201&cd=5&hl=ja&ct=clnk&gl=jp,北海道苫小牧市字植苗341,苫小牧ゴルフリゾート72 エミナゴルフクラブ
158,110502,北海道茅部郡鹿部町字駒見49-10,大沼国際カントリークラブ
159,116201&cd=2&hl=ja&ct=clnk&gl=jp,北海道苫小牧市字植苗341,苫小牧ゴルフリゾート72 エミナゴルフクラブ
160,112112&cd=2&hl=ja&ct=clnk&gl=jp,北海道北広島市中の沢450-1,札幌北広島ゴルフ倶楽部
161,111501&cd=2&hl=ja&ct=clnk&gl=jp,北海道北広島市字島松641,札幌リージェントゴルフ倶楽部
162,111104,北海道苫小牧市植苗577-1,桂ゴルフ倶楽部
163,111307,北海道千歳市泉郷845-1,グレート札幌カントリー倶楽部
164,110508,北海道河東郡音更町字長流枝１７－１５,帯広白樺カントリークラブ
165,110508&cd=3&hl=ja&ct=clnk&gl=jp,北海道河東郡音更町字長流枝１７－１５,帯広白樺カントリークラブ
166,115506,北海道勇払郡安平町早来新栄671-1,早来カントリー倶楽部(旧：ANAダイヤモンドGC)
167,111306,北海道上川郡鷹栖町15線23号,グレート旭川カントリー倶楽部
168,214101,青森県東津軽郡平内町東田沢10-230,夏泊ゴルフリンクス
169,210104,青森県南津軽郡大鰐町大字島田滝之沢100-9,青森ロイヤルゴルフクラブ
170,970202,鹿児島県指宿市開聞川尻6660,いぶすきゴルフクラブ
171,971301,鹿児島県薩摩川内市樋脇町市比野250番地,グリーンヒルカントリークラブ
172,971401,鹿児島県薩摩川内市祁答院町下手3600,祁答院ゴルフ倶楽部
173,971109,鹿児島県鹿児島市直木町6000番,鹿児島ガーデンゴルフ倶楽部　松元コース
174,972201,鹿児島県鹿児島市宮之浦町4092-2,島津ゴルフ倶楽部
175,973101,鹿児島県霧島市霧島田口2703-20,高千穂カントリー倶楽部
176,974101,鹿児島県鹿児島市吉野町6769,南国カンツリークラブ
177,970501,鹿児島県曽於郡大崎町野方8519-2,大隅カントリークラブ
178,973201,鹿児島県南九州市知覧町郡８６３０,知覧カントリークラブ
179,971108,鹿児島県姶良市蒲生町久末2489-1,鹿児島高牧カントリークラブ
180,971103,鹿児島県霧島市横川町下ノ高松1023,かごしま空港36カントリークラブ
181,970201,鹿児島県出水市平和町279,出水ゴルフクラブ
182,971501,鹿児島県熊毛郡中種子町増田2810,コスモリゾート種子島ゴルフクラブ
183,971102,鹿児島県鹿屋市上高隈町1337,鹿児島鹿屋カントリークラブ（旧：ジェイズ鹿屋）
184,971104,鹿児島県姶良市加治木町小山田5732,鹿児島国際ゴルフ倶楽部
185,976206,鹿児島県霧島市溝辺町有川963-11,溝辺カントリークラブ
186,971103&cd=2&hl=ja&ct=clnk&gl=jp,鹿児島県霧島市横川町下ノ高松1023,かごしま空港36カントリークラブ
187,977301,鹿児島県日置市吹上町湯之浦393,湯の浦カントリー倶楽部
188,971203,鹿児島県鹿児島市喜入一倉町11617-1,喜入カントリークラブ
